game,model,condition,metric,mean,std,ci_95
green_porter,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,more_players,reversion_frequency,0.0984,0.03046309242345563,0.008657515075421883
green_porter,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,more_players,win_rate,1.0,0.0,0.0
green_porter,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,baseline,average_profit,2754.557100126387,694.8754187017624,197.48140895631957
green_porter,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,baseline,reversion_frequency,0.1,0.029416086117105715,0.008359959175473037
green_porter,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,baseline,win_rate,1.0,0.0,0.0
green_porter,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,more_players,average_profit,1624.99096086632,522.2764481046471,148.42932425081943
green_porter,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,more_players,reversion_frequency,0.09519999999999999,0.026668027176178364,0.00757896946574456
green_porter,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,more_players,win_rate,1.0,0.0,0.0
green_porter,random_agent,baseline,average_profit,2859.4540118249743,756.5022337612143,214.99555601043264
green_porter,random_agent,baseline,reversion_frequency,0.1072,0.029626243192721648,0.008419685155523266
green_porter,random_agent,baseline,win_rate,1.0,0.0,0.0
green_porter,random_agent,more_players,average_profit,1713.8086291064312,548.601041692285,155.9106909706292
green_porter,random_agent,more_players,reversion_frequency,0.09759999999999999,0.029316012202012933,0.008331518483486521
green_porter,random_agent,more_players,win_rate,1.0,0.0,0.0
